,year,city_code,product_type,product,destinated_area
875,2019-01-01,437130e27b6165ec,pasture,Livestock,12598.068116399994
876,2019-01-01,437130e27b6165ec,permanent,Cocoa,2.0
877,2019-01-01,437130e27b6165ec,temporary,Temporary-other,5.065
878,2018-01-01,437130e27b6165ec,pasture,Livestock,12598.068116399994
879,2019-01-01,437130e27b6165ec,temporary,Cassava,672.0
880,2018-01-01,437130e27b6165ec,permanent,Palm oil,0.0
881,2019-01-01,437130e27b6165ec,permanent,Palm oil,0.0
882,2018-01-01,437130e27b6165ec,temporary,Beans,16.52
883,2018-01-01,437130e27b6165ec,temporary,Cassava,672.0
884,2019-01-01,437130e27b6165ec,temporary,Beans,16.52
885,2018-01-01,437130e27b6165ec,temporary,Corn,19.35
886,2019-01-01,437130e27b6165ec,temporary,Corn,19.35
887,2018-01-01,437130e27b6165ec,temporary,Temporary-other,5.065
888,2019-01-01,44d800c11a5f3bfa,pasture,Livestock,48027.18853039995
889,2018-01-01,44d800c11a5f3bfa,temporary,Sorghum,0.0
890,2018-01-01,44d800c11a5f3bfa,temporary,Soy,0.0
891,2019-01-01,44d800c11a5f3bfa,permanent,Cocoa,114.6
892,2018-01-01,44d800c11a5f3bfa,permanent,Cocoa,114.6
893,2019-01-01,44d800c11a5f3bfa,permanent,Permanent-other,621.95
894,2018-01-01,44d800c11a5f3bfa,permanent,Permanent-other,621.95
895,2019-01-01,44d800c11a5f3bfa,temporary,Rice,250.0
896,2018-01-01,44d800c11a5f3bfa,temporary,Rice,250.0
897,2019-01-01,44d800c11a5f3bfa,permanent,Açaí,3646.0
898,2018-01-01,44d800c11a5f3bfa,pasture,Livestock,48027.18853039995
899,2018-01-01,44d800c11a5f3bfa,temporary,Beans,5.0
900,2018-01-01,44d800c11a5f3bfa,temporary,Temporary-other,0.0
901,2019-01-01,44d800c11a5f3bfa,temporary,Corn,120.0
902,2018-01-01,44d800c11a5f3bfa,temporary,Corn,120.0
903,2019-01-01,44d800c11a5f3bfa,temporary,Beans,5.0
904,2019-01-01,44d800c11a5f3bfa,temporary,Sorghum,0.0
905,2019-01-01,44d800c11a5f3bfa,permanent,Palm oil,0.0
906,2018-01-01,44d800c11a5f3bfa,permanent,Palm oil,0.0
907,2019-01-01,44d800c11a5f3bfa,temporary,Cassava,4978.9
908,2018-01-01,44d800c11a5f3bfa,temporary,Cassava,4978.9
909,2018-01-01,44d800c11a5f3bfa,permanent,Açaí,3646.0
910,2019-01-01,44d800c11a5f3bfa,temporary,Temporary-other,0.0
911,2019-01-01,44d800c11a5f3bfa,temporary,Soy,0.0
912,2019-01-01,47564ef7b8c69829,temporary,Cassava,199.6
913,2019-01-01,47564ef7b8c69829,permanent,Cocoa,5564.49
914,2019-01-01,47564ef7b8c69829,permanent,Palm oil,0.0
915,2018-01-01,47564ef7b8c69829,temporary,Sorghum,0.0
916,2019-01-01,47564ef7b8c69829,permanent,Açaí,9.3
917,2018-01-01,47564ef7b8c69829,permanent,Açaí,9.3
918,2019-01-01,47564ef7b8c69829,temporary,Soy,0.0
919,2018-01-01,47564ef7b8c69829,temporary,Soy,0.0
920,2018-01-01,47564ef7b8c69829,permanent,Cocoa,5564.49
921,2019-01-01,47564ef7b8c69829,permanent,Permanent-other,719.04
922,2018-01-01,47564ef7b8c69829,permanent,Permanent-other,719.04
923,2018-01-01,47564ef7b8c69829,permanent,Palm oil,0.0
924,2019-01-01,47564ef7b8c69829,temporary,Rice,10.95
925,2019-01-01,47564ef7b8c69829,pasture,Livestock,223299.2884610003
926,2018-01-01,47564ef7b8c69829,pasture,Livestock,223299.2884610003
927,2019-01-01,47564ef7b8c69829,temporary,Temporary-other,10.41
928,2018-01-01,47564ef7b8c69829,temporary,Temporary-other,10.41
929,2019-01-01,47564ef7b8c69829,temporary,Corn,303.0
930,2018-01-01,47564ef7b8c69829,temporary,Corn,303.0
931,2019-01-01,47564ef7b8c69829,temporary,Beans,22.76
932,2018-01-01,47564ef7b8c69829,temporary,Beans,22.76
933,2018-01-01,47564ef7b8c69829,temporary,Rice,10.95
934,2018-01-01,47564ef7b8c69829,temporary,Cassava,199.6
935,2019-01-01,47564ef7b8c69829,temporary,Sorghum,0.0
936,2018-01-01,480b0f80325080af,temporary,Cassava,530.5
937,2018-01-01,480b0f80325080af,permanent,Palm oil,0.0
938,2019-01-01,480b0f80325080af,permanent,Palm oil,0.0
939,2018-01-01,480b0f80325080af,temporary,Beans,267.5
940,2019-01-01,480b0f80325080af,temporary,Beans,267.5
941,2018-01-01,480b0f80325080af,temporary,Corn,19294.0
942,2019-01-01,480b0f80325080af,temporary,Corn,19294.0
943,2018-01-01,480b0f80325080af,temporary,Temporary-other,58.68
944,2019-01-01,480b0f80325080af,temporary,Temporary-other,58.68
945,2018-01-01,480b0f80325080af,pasture,Livestock,729768.8683059998
946,2019-01-01,480b0f80325080af,temporary,Cassava,530.5
947,2019-01-01,480b0f80325080af,pasture,Livestock,729768.8683059998
948,2019-01-01,480b0f80325080af,temporary,Rice,450.0
949,2018-01-01,480b0f80325080af,permanent,Permanent-other,298.97
950,2019-01-01,480b0f80325080af,permanent,Permanent-other,298.97
951,2018-01-01,480b0f80325080af,permanent,Cocoa,52.95
952,2019-01-01,480b0f80325080af,permanent,Cocoa,52.95
953,2018-01-01,480b0f80325080af,temporary,Soy,13100.04
954,2019-01-01,480b0f80325080af,temporary,Soy,13100.04
955,2018-01-01,480b0f80325080af,permanent,Açaí,0.0
956,2019-01-01,480b0f80325080af,permanent,Açaí,0.0
957,2018-01-01,480b0f80325080af,temporary,Rice,450.0
958,2018-01-01,480b0f80325080af,temporary,Sorghum,0.0
959,2019-01-01,480b0f80325080af,temporary,Sorghum,0.0
960,2018-01-01,4b530007d167bd54,permanent,Palm oil,0.0
961,2019-01-01,4b530007d167bd54,temporary,Sorghum,0.0
962,2018-01-01,4b530007d167bd54,temporary,Sorghum,0.0
963,2019-01-01,4b530007d167bd54,permanent,Açaí,67.2
964,2018-01-01,4b530007d167bd54,permanent,Açaí,67.2
965,2019-01-01,4b530007d167bd54,temporary,Soy,0.0
966,2018-01-01,4b530007d167bd54,temporary,Soy,0.0
967,2019-01-01,4b530007d167bd54,permanent,Cocoa,30.0
968,2018-01-01,4b530007d167bd54,permanent,Cocoa,30.0
969,2019-01-01,4b530007d167bd54,permanent,Permanent-other,166.62
970,2019-01-01,4b530007d167bd54,temporary,Cassava,308.0
971,2018-01-01,4b530007d167bd54,permanent,Permanent-other,166.62
972,2018-01-01,4b530007d167bd54,temporary,Rice,530.0
973,2019-01-01,4b530007d167bd54,pasture,Livestock,147798.02444499993
974,2019-01-01,4b530007d167bd54,temporary,Temporary-other,108.1
975,2018-01-01,4b530007d167bd54,temporary,Temporary-other,108.1
976,2019-01-01,4b530007d167bd54,temporary,Corn,1975.0
977,2018-01-01,4b530007d167bd54,temporary,Corn,1975.0
978,2019-01-01,4b530007d167bd54,temporary,Beans,110.0
979,2018-01-01,4b530007d167bd54,temporary,Beans,110.0
980,2019-01-01,4b530007d167bd54,permanent,Palm oil,0.0
981,2019-01-01,4b530007d167bd54,temporary,Rice,530.0
982,2018-01-01,4b530007d167bd54,temporary,Cassava,308.0
983,2018-01-01,4b530007d167bd54,pasture,Livestock,147798.02444499993
984,2018-01-01,4c4428f2e4550a5a,temporary,Sorghum,0.0
985,2018-01-01,4c4428f2e4550a5a,temporary,Cassava,4509.72
986,2019-01-01,4c4428f2e4550a5a,temporary,Cassava,4509.72
987,2018-01-01,4c4428f2e4550a5a,permanent,Palm oil,0.0
988,2019-01-01,4c4428f2e4550a5a,permanent,Palm oil,0.0
989,2018-01-01,4c4428f2e4550a5a,temporary,Beans,1290.0
990,2019-01-01,4c4428f2e4550a5a,temporary,Beans,1290.0
991,2018-01-01,4c4428f2e4550a5a,temporary,Corn,150.8
992,2019-01-01,4c4428f2e4550a5a,temporary,Corn,150.8
993,2018-01-01,4c4428f2e4550a5a,temporary,Temporary-other,81.08
994,2019-01-01,4c4428f2e4550a5a,temporary,Temporary-other,81.08
995,2018-01-01,4c4428f2e4550a5a,pasture,Livestock,30292.0171495
996,2019-01-01,4c4428f2e4550a5a,temporary,Sorghum,0.0
997,2018-01-01,4c4428f2e4550a5a,temporary,Rice,18.0
998,2019-01-01,4c4428f2e4550a5a,temporary,Rice,18.0
999,2018-01-01,4c4428f2e4550a5a,permanent,Permanent-other,260.69
1000,2019-01-01,4c4428f2e4550a5a,permanent,Permanent-other,260.69
1001,2018-01-01,4c4428f2e4550a5a,permanent,Cocoa,0.0
1002,2019-01-01,4c4428f2e4550a5a,permanent,Cocoa,0.0
1003,2018-01-01,4c4428f2e4550a5a,temporary,Soy,20.0
1004,2019-01-01,4c4428f2e4550a5a,temporary,Soy,20.0
1005,2018-01-01,4c4428f2e4550a5a,permanent,Açaí,46.8
1006,2019-01-01,4c4428f2e4550a5a,permanent,Açaí,46.8
1007,2019-01-01,4c4428f2e4550a5a,pasture,Livestock,30292.0171495
1008,2018-01-01,4de42e351006a2ae,temporary,Corn,10.0
1009,2019-01-01,4de42e351006a2ae,temporary,Beans,1.3322222222222222
1010,2018-01-01,4de42e351006a2ae,temporary,Beans,1.3322222222222222
1011,2018-01-01,4de42e351006a2ae,temporary,Cassava,100.0
1012,2018-01-01,4de42e351006a2ae,permanent,Palm oil,0.0
1013,2019-01-01,4de42e351006a2ae,temporary,Cassava,100.0
1014,2019-01-01,4de42e351006a2ae,temporary,Corn,10.0
1015,2019-01-01,4de42e351006a2ae,permanent,Palm oil,0.0
1016,2018-01-01,4de42e351006a2ae,temporary,Temporary-other,0.0
1017,2018-01-01,4de42e351006a2ae,permanent,Permanent-other,36.89
1018,2018-01-01,4de42e351006a2ae,pasture,Livestock,886.6654194180014
1019,2019-01-01,4de42e351006a2ae,pasture,Livestock,886.6654194180014
1020,2018-01-01,4de42e351006a2ae,temporary,Rice,5.0
1021,2019-01-01,4de42e351006a2ae,temporary,Rice,5.0
1022,2019-01-01,4de42e351006a2ae,permanent,Permanent-other,36.89
1023,2018-01-01,4de42e351006a2ae,permanent,Cocoa,4.0
1024,2019-01-01,4de42e351006a2ae,permanent,Cocoa,4.0
1025,2018-01-01,4de42e351006a2ae,temporary,Soy,0.0
1026,2019-01-01,4de42e351006a2ae,permanent,Açaí,0.0
1027,2019-01-01,4de42e351006a2ae,temporary,Temporary-other,0.0
1028,2018-01-01,4de42e351006a2ae,temporary,Sorghum,0.0
1029,2018-01-01,4de42e351006a2ae,permanent,Açaí,0.0
1030,2019-01-01,4de42e351006a2ae,temporary,Soy,0.0
1031,2019-01-01,4de42e351006a2ae,temporary,Sorghum,0.0
1032,2019-01-01,505ceb6546aa8435,temporary,Sorghum,0.0
1033,2019-01-01,505ceb6546aa8435,permanent,Palm oil,403.66666666666663
1034,2018-01-01,505ceb6546aa8435,temporary,Beans,150.0
1035,2019-01-01,505ceb6546aa8435,temporary,Beans,150.0
1036,2018-01-01,505ceb6546aa8435,temporary,Corn,50.0
1037,2019-01-01,505ceb6546aa8435,temporary,Corn,50.0
1038,2018-01-01,505ceb6546aa8435,temporary,Temporary-other,0.0
1039,2019-01-01,505ceb6546aa8435,temporary,Temporary-other,0.0
1040,2018-01-01,505ceb6546aa8435,pasture,Livestock,32552.59097290006
1041,2019-01-01,505ceb6546aa8435,pasture,Livestock,32552.59097290006
1042,2018-01-01,505ceb6546aa8435,temporary,Rice,2.0
1043,2019-01-01,505ceb6546aa8435,permanent,Permanent-other,111.8
1044,2018-01-01,505ceb6546aa8435,permanent,Cocoa,370.11200000000014
1045,2019-01-01,505ceb6546aa8435,permanent,Cocoa,370.11200000000014
1046,2018-01-01,505ceb6546aa8435,temporary,Soy,0.0
1047,2019-01-01,505ceb6546aa8435,temporary,Soy,0.0
1048,2018-01-01,505ceb6546aa8435,permanent,Açaí,876.0
1049,2019-01-01,505ceb6546aa8435,permanent,Açaí,876.0
1050,2018-01-01,505ceb6546aa8435,temporary,Sorghum,0.0
1051,2018-01-01,505ceb6546aa8435,permanent,Permanent-other,111.8
1052,2019-01-01,505ceb6546aa8435,temporary,Rice,2.0
1053,2019-01-01,505ceb6546aa8435,temporary,Cassava,200.0
1054,2018-01-01,505ceb6546aa8435,permanent,Palm oil,403.66666666666663
1055,2018-01-01,505ceb6546aa8435,temporary,Cassava,200.0
1056,2018-01-01,50a2afbdc678a65f,permanent,Açaí,0.0
1057,2018-01-01,50a2afbdc678a65f,temporary,Cassava,656.5
1058,2019-01-01,50a2afbdc678a65f,temporary,Cassava,656.5
1059,2018-01-01,50a2afbdc678a65f,permanent,Palm oil,0.0
1060,2019-01-01,50a2afbdc678a65f,permanent,Palm oil,0.0
1061,2018-01-01,50a2afbdc678a65f,temporary,Beans,73.3
1062,2019-01-01,50a2afbdc678a65f,temporary,Beans,73.3
1063,2018-01-01,50a2afbdc678a65f,temporary,Corn,5800.0
1064,2019-01-01,50a2afbdc678a65f,temporary,Corn,5800.0
1065,2018-01-01,50a2afbdc678a65f,temporary,Temporary-other,67.37
1066,2018-01-01,50a2afbdc678a65f,temporary,Sorghum,0.0
1067,2018-01-01,50a2afbdc678a65f,pasture,Livestock,241978.48227299954
1068,2019-01-01,50a2afbdc678a65f,pasture,Livestock,241978.48227299954
1069,2018-01-01,50a2afbdc678a65f,temporary,Rice,0.0
1070,2019-01-01,50a2afbdc678a65f,temporary,Rice,0.0
1071,2018-01-01,50a2afbdc678a65f,permanent,Permanent-other,1879.1
1072,2019-01-01,50a2afbdc678a65f,permanent,Permanent-other,1879.1
1073,2018-01-01,50a2afbdc678a65f,permanent,Cocoa,1020.0
1074,2019-01-01,50a2afbdc678a65f,permanent,Cocoa,1020.0
1075,2018-01-01,50a2afbdc678a65f,temporary,Soy,0.0
1076,2019-01-01,50a2afbdc678a65f,temporary,Soy,0.0
1077,2019-01-01,50a2afbdc678a65f,temporary,Temporary-other,67.37
1078,2019-01-01,50a2afbdc678a65f,permanent,Açaí,0.0
1079,2019-01-01,50a2afbdc678a65f,temporary,Sorghum,0.0
1080,2018-01-01,51db62cb09adc2e8,temporary,Cassava,728.5
1081,2019-01-01,51db62cb09adc2e8,temporary,Sorghum,0.0
1082,2018-01-01,51db62cb09adc2e8,temporary,Sorghum,0.0
1083,2019-01-01,51db62cb09adc2e8,permanent,Açaí,0.0
1084,2018-01-01,51db62cb09adc2e8,permanent,Açaí,0.0
1085,2019-01-01,51db62cb09adc2e8,temporary,Soy,43480.0
1086,2018-01-01,51db62cb09adc2e8,temporary,Soy,43480.0
1087,2019-01-01,51db62cb09adc2e8,permanent,Cocoa,0.0
1088,2018-01-01,51db62cb09adc2e8,permanent,Cocoa,0.0
1089,2019-01-01,51db62cb09adc2e8,permanent,Permanent-other,115.66
1090,2018-01-01,51db62cb09adc2e8,permanent,Permanent-other,115.66
1091,2019-01-01,51db62cb09adc2e8,temporary,Rice,300.0
1092,2019-01-01,51db62cb09adc2e8,temporary,Cassava,728.5
1093,2019-01-01,51db62cb09adc2e8,pasture,Livestock,379835.101311
1094,2018-01-01,51db62cb09adc2e8,temporary,Rice,300.0
1095,2019-01-01,51db62cb09adc2e8,permanent,Palm oil,0.0
1096,2018-01-01,51db62cb09adc2e8,temporary,Beans,23.2
1097,2019-01-01,51db62cb09adc2e8,temporary,Beans,23.2
1098,2018-01-01,51db62cb09adc2e8,permanent,Palm oil,0.0
1099,2019-01-01,51db62cb09adc2e8,temporary,Corn,1278.0
1100,2018-01-01,51db62cb09adc2e8,temporary,Temporary-other,48.7
1101,2019-01-01,51db62cb09adc2e8,temporary,Temporary-other,48.7
1102,2018-01-01,51db62cb09adc2e8,pasture,Livestock,379835.101311
1103,2018-01-01,51db62cb09adc2e8,temporary,Corn,1278.0
1104,2019-01-01,5214b514b5b440be,temporary,Soy,500.0
1105,2019-01-01,5214b514b5b440be,pasture,Livestock,771742.070611
1106,2018-01-01,5214b514b5b440be,temporary,Soy,500.0
1107,2019-01-01,5214b514b5b440be,permanent,Cocoa,90.0
1108,2018-01-01,5214b514b5b440be,permanent,Cocoa,90.0
1109,2019-01-01,5214b514b5b440be,permanent,Permanent-other,1064.78
1110,2018-01-01,5214b514b5b440be,permanent,Permanent-other,1064.78
1111,2019-01-01,5214b514b5b440be,temporary,Rice,194.0
1112,2018-01-01,5214b514b5b440be,temporary,Rice,194.0
1113,2018-01-01,5214b514b5b440be,pasture,Livestock,771742.070611
1114,2019-01-01,5214b514b5b440be,temporary,Beans,100.0
1115,2018-01-01,5214b514b5b440be,temporary,Temporary-other,13.95
1116,2019-01-01,5214b514b5b440be,temporary,Corn,6650.0
1117,2018-01-01,5214b514b5b440be,temporary,Corn,6650.0
1118,2018-01-01,5214b514b5b440be,temporary,Beans,100.0
1119,2019-01-01,5214b514b5b440be,permanent,Palm oil,0.0
1120,2018-01-01,5214b514b5b440be,permanent,Palm oil,0.0
1121,2019-01-01,5214b514b5b440be,temporary,Cassava,5200.0
1122,2018-01-01,5214b514b5b440be,temporary,Cassava,5200.0
1123,2019-01-01,5214b514b5b440be,permanent,Açaí,38.4
1124,2019-01-01,5214b514b5b440be,temporary,Temporary-other,13.95
1125,2018-01-01,5214b514b5b440be,temporary,Sorghum,0.0
1126,2018-01-01,5214b514b5b440be,permanent,Açaí,38.4
1127,2019-01-01,5214b514b5b440be,temporary,Sorghum,0.0
1128,2018-01-01,56aa50429893f5ca,temporary,Sorghum,0.0
1129,2019-01-01,56aa50429893f5ca,temporary,Sorghum,0.0
1130,2019-01-01,56aa50429893f5ca,temporary,Cassava,350.0
1131,2018-01-01,56aa50429893f5ca,permanent,Palm oil,0.0
1132,2019-01-01,56aa50429893f5ca,permanent,Palm oil,0.0
1133,2018-01-01,56aa50429893f5ca,temporary,Beans,59.2
1134,2019-01-01,56aa50429893f5ca,temporary,Beans,59.2
1135,2019-01-01,56aa50429893f5ca,temporary,Corn,34.55
1136,2018-01-01,56aa50429893f5ca,temporary,Temporary-other,6.05
1137,2019-01-01,56aa50429893f5ca,temporary,Temporary-other,6.05
1138,2018-01-01,56aa50429893f5ca,pasture,Livestock,14696.62764919999
1139,2018-01-01,56aa50429893f5ca,temporary,Corn,34.55
1140,2018-01-01,56aa50429893f5ca,temporary,Rice,9.77
1141,2019-01-01,56aa50429893f5ca,pasture,Livestock,14696.62764919999
1142,2019-01-01,56aa50429893f5ca,permanent,Açaí,13.95
1143,2018-01-01,56aa50429893f5ca,permanent,Açaí,13.95
1144,2019-01-01,56aa50429893f5ca,temporary,Soy,0.0
1145,2018-01-01,56aa50429893f5ca,temporary,Soy,0.0
1146,2018-01-01,56aa50429893f5ca,temporary,Cassava,350.0
1147,2018-01-01,56aa50429893f5ca,permanent,Cocoa,0.0
1148,2019-01-01,56aa50429893f5ca,permanent,Permanent-other,24.0
1149,2018-01-01,56aa50429893f5ca,permanent,Permanent-other,24.0
1150,2019-01-01,56aa50429893f5ca,temporary,Rice,9.77
1151,2019-01-01,56aa50429893f5ca,permanent,Cocoa,0.0
1152,2018-01-01,588162e9cdf5d66d,temporary,Sorghum,5120.0
1153,2019-01-01,588162e9cdf5d66d,permanent,Açaí,48.0
1154,2018-01-01,588162e9cdf5d66d,permanent,Açaí,48.0
1155,2019-01-01,588162e9cdf5d66d,temporary,Soy,78000.0
1156,2018-01-01,588162e9cdf5d66d,temporary,Soy,78000.0
1157,2019-01-01,588162e9cdf5d66d,permanent,Cocoa,0.0
1158,2018-01-01,588162e9cdf5d66d,permanent,Cocoa,0.0
1159,2019-01-01,588162e9cdf5d66d,permanent,Permanent-other,573.82
1160,2018-01-01,588162e9cdf5d66d,permanent,Permanent-other,573.82
1161,2019-01-01,588162e9cdf5d66d,temporary,Rice,4252.0
1162,2018-01-01,588162e9cdf5d66d,temporary,Rice,4252.0
1163,2019-01-01,588162e9cdf5d66d,temporary,Cassava,157.0
1164,2018-01-01,588162e9cdf5d66d,pasture,Livestock,175030.21198499977
1165,2019-01-01,588162e9cdf5d66d,temporary,Temporary-other,26.3
1166,2018-01-01,588162e9cdf5d66d,temporary,Temporary-other,26.3
1167,2019-01-01,588162e9cdf5d66d,temporary,Corn,12971.0
1168,2018-01-01,588162e9cdf5d66d,temporary,Corn,12971.0
1169,2019-01-01,588162e9cdf5d66d,temporary,Beans,161.8
1170,2018-01-01,588162e9cdf5d66d,temporary,Beans,161.8
1171,2019-01-01,588162e9cdf5d66d,permanent,Palm oil,0.0
1172,2018-01-01,588162e9cdf5d66d,permanent,Palm oil,0.0
1173,2018-01-01,588162e9cdf5d66d,temporary,Cassava,157.0
1174,2019-01-01,588162e9cdf5d66d,temporary,Sorghum,5120.0
1175,2019-01-01,588162e9cdf5d66d,pasture,Livestock,175030.21198499977
1176,2019-01-01,5b3728d86ce29fd2,temporary,Sorghum,0.0
1177,2018-01-01,5b3728d86ce29fd2,temporary,Sorghum,0.0
1178,2018-01-01,5b3728d86ce29fd2,temporary,Cassava,352.6
1179,2019-01-01,5b3728d86ce29fd2,temporary,Cassava,352.6
1180,2018-01-01,5b3728d86ce29fd2,permanent,Palm oil,0.0
1181,2019-01-01,5b3728d86ce29fd2,permanent,Palm oil,0.0
1182,2018-01-01,5b3728d86ce29fd2,temporary,Beans,6.05
1183,2019-01-01,5b3728d86ce29fd2,temporary,Beans,6.05
1184,2019-01-01,5b3728d86ce29fd2,temporary,Corn,10.5
1185,2018-01-01,5b3728d86ce29fd2,temporary,Temporary-other,2.54
1186,2019-01-01,5b3728d86ce29fd2,temporary,Temporary-other,2.54
1187,2018-01-01,5b3728d86ce29fd2,pasture,Livestock,5178.331310180007
1188,2019-01-01,5b3728d86ce29fd2,pasture,Livestock,5178.331310180007
1189,2018-01-01,5b3728d86ce29fd2,temporary,Corn,10.5
1190,2019-01-01,5b3728d86ce29fd2,temporary,Rice,30.0
1191,2018-01-01,5b3728d86ce29fd2,permanent,Permanent-other,14.61
1192,2019-01-01,5b3728d86ce29fd2,permanent,Permanent-other,14.61
1193,2018-01-01,5b3728d86ce29fd2,permanent,Cocoa,0.0
1194,2019-01-01,5b3728d86ce29fd2,permanent,Cocoa,0.0
1195,2018-01-01,5b3728d86ce29fd2,temporary,Soy,0.0
1196,2019-01-01,5b3728d86ce29fd2,temporary,Soy,0.0
1197,2018-01-01,5b3728d86ce29fd2,permanent,Açaí,8.11
1198,2019-01-01,5b3728d86ce29fd2,permanent,Açaí,8.11
1199,2018-01-01,5b3728d86ce29fd2,temporary,Rice,30.0
1200,2019-01-01,5b6072f8f6d37acc,temporary,Rice,53.18
1201,2018-01-01,5b6072f8f6d37acc,permanent,Permanent-other,80.13
1202,2019-01-01,5b6072f8f6d37acc,permanent,Permanent-other,80.13
1203,2018-01-01,5b6072f8f6d37acc,permanent,Cocoa,30.0
1204,2019-01-01,5b6072f8f6d37acc,permanent,Açaí,28.24
1205,2018-01-01,5b6072f8f6d37acc,temporary,Soy,300.0
1206,2019-01-01,5b6072f8f6d37acc,temporary,Soy,300.0
1207,2018-01-01,5b6072f8f6d37acc,permanent,Açaí,28.24
1208,2018-01-01,5b6072f8f6d37acc,temporary,Rice,53.18
1209,2019-01-01,5b6072f8f6d37acc,permanent,Cocoa,30.0
1210,2019-01-01,5b6072f8f6d37acc,pasture,Livestock,430998.9815309997
1211,2018-01-01,5b6072f8f6d37acc,temporary,Cassava,314.05
1212,2019-01-01,5b6072f8f6d37acc,temporary,Temporary-other,24.0
1213,2018-01-01,5b6072f8f6d37acc,temporary,Temporary-other,24.0
1214,2019-01-01,5b6072f8f6d37acc,temporary,Corn,4183.45
1215,2018-01-01,5b6072f8f6d37acc,temporary,Corn,4183.45
1216,2019-01-01,5b6072f8f6d37acc,temporary,Beans,39.43
1217,2018-01-01,5b6072f8f6d37acc,temporary,Beans,39.43
1218,2019-01-01,5b6072f8f6d37acc,permanent,Palm oil,0.0
1219,2018-01-01,5b6072f8f6d37acc,permanent,Palm oil,0.0
1220,2019-01-01,5b6072f8f6d37acc,temporary,Cassava,314.05
1221,2018-01-01,5b6072f8f6d37acc,temporary,Sorghum,35.0
1222,2018-01-01,5b6072f8f6d37acc,pasture,Livestock,430998.9815309997
1223,2019-01-01,5b6072f8f6d37acc,temporary,Sorghum,35.0
1224,2019-01-01,5e1e131ec84f4c87,temporary,Cassava,1237.5
1225,2019-01-01,5e1e131ec84f4c87,temporary,Sorghum,0.0
1226,2018-01-01,5e1e131ec84f4c87,temporary,Cassava,1237.5
1227,2018-01-01,5e1e131ec84f4c87,temporary,Sorghum,0.0
1228,2019-01-01,5e1e131ec84f4c87,permanent,Açaí,17.7
1229,2018-01-01,5e1e131ec84f4c87,permanent,Açaí,17.7
1230,2019-01-01,5e1e131ec84f4c87,temporary,Soy,615.0
1231,2018-01-01,5e1e131ec84f4c87,temporary,Soy,615.0
1232,2018-01-01,5e1e131ec84f4c87,permanent,Cocoa,0.0
1233,2019-01-01,5e1e131ec84f4c87,permanent,Permanent-other,370.82
1234,2018-01-01,5e1e131ec84f4c87,permanent,Permanent-other,370.82
1235,2019-01-01,5e1e131ec84f4c87,temporary,Rice,3.02
1236,2019-01-01,5e1e131ec84f4c87,permanent,Cocoa,0.0
1237,2019-01-01,5e1e131ec84f4c87,pasture,Livestock,36324.19111600004
1238,2018-01-01,5e1e131ec84f4c87,temporary,Rice,3.02
1239,2019-01-01,5e1e131ec84f4c87,permanent,Palm oil,0.0
1240,2018-01-01,5e1e131ec84f4c87,temporary,Beans,2711.6
1241,2019-01-01,5e1e131ec84f4c87,temporary,Beans,2711.6
1242,2018-01-01,5e1e131ec84f4c87,temporary,Corn,271.0
1243,2018-01-01,5e1e131ec84f4c87,permanent,Palm oil,0.0
1244,2018-01-01,5e1e131ec84f4c87,temporary,Temporary-other,6.26
1245,2019-01-01,5e1e131ec84f4c87,temporary,Temporary-other,6.26
1246,2018-01-01,5e1e131ec84f4c87,pasture,Livestock,36324.19111600004
1247,2019-01-01,5e1e131ec84f4c87,temporary,Corn,271.0
1248,2018-01-01,5e7093a1cd2a8779,pasture,Livestock,105769.30247500008
1249,2018-01-01,5e7093a1cd2a8779,permanent,Palm oil,1586.25
1250,2019-01-01,5e7093a1cd2a8779,permanent,Palm oil,1586.25
1251,2018-01-01,5e7093a1cd2a8779,temporary,Beans,710.5
1252,2019-01-01,5e7093a1cd2a8779,temporary,Beans,710.5
1253,2018-01-01,5e7093a1cd2a8779,temporary,Corn,813.0
1254,2019-01-01,5e7093a1cd2a8779,temporary,Corn,813.0
1255,2018-01-01,5e7093a1cd2a8779,temporary,Temporary-other,21.35
1256,2019-01-01,5e7093a1cd2a8779,temporary,Temporary-other,21.35
1257,2019-01-01,5e7093a1cd2a8779,pasture,Livestock,105769.30247500008
1258,2019-01-01,5e7093a1cd2a8779,temporary,Cassava,2712.0
1259,2019-01-01,5e7093a1cd2a8779,temporary,Rice,41.9
1260,2018-01-01,5e7093a1cd2a8779,permanent,Permanent-other,1329.68
1261,2019-01-01,5e7093a1cd2a8779,permanent,Permanent-other,1329.68
1262,2018-01-01,5e7093a1cd2a8779,permanent,Cocoa,0.0
1263,2019-01-01,5e7093a1cd2a8779,permanent,Cocoa,0.0
1264,2018-01-01,5e7093a1cd2a8779,temporary,Soy,0.0
1265,2019-01-01,5e7093a1cd2a8779,temporary,Soy,0.0
1266,2018-01-01,5e7093a1cd2a8779,permanent,Açaí,123.7
1267,2019-01-01,5e7093a1cd2a8779,permanent,Açaí,123.7
1268,2018-01-01,5e7093a1cd2a8779,temporary,Rice,41.9
1269,2018-01-01,5e7093a1cd2a8779,temporary,Cassava,2712.0
1270,2019-01-01,5e7093a1cd2a8779,temporary,Sorghum,0.0
1271,2018-01-01,5e7093a1cd2a8779,temporary,Sorghum,0.0
1272,2019-01-01,60982e0f7928740a,temporary,Cassava,796.0
