,year,city_code,product_type,product,destinated_area
1113,2009-01-01,ec84c1e86735dc9b,pasture,Livestock,195393.3946
1114,2010-01-01,ec84c1e86735dc9b,pasture,Livestock,195439.6753
1115,2011-01-01,ec84c1e86735dc9b,pasture,Livestock,194285.6133
1116,2012-01-01,ec84c1e86735dc9b,pasture,Livestock,192019.3034
1117,2013-01-01,ec84c1e86735dc9b,pasture,Livestock,192887.867
1118,2014-01-01,ec84c1e86735dc9b,pasture,Livestock,195675.1966
1119,2015-01-01,ec84c1e86735dc9b,pasture,Livestock,196456.0697
1120,2016-01-01,ec84c1e86735dc9b,pasture,Livestock,196273.0079
1121,2017-01-01,ec84c1e86735dc9b,pasture,Livestock,195849.2705
1122,1985-01-01,11645a57d3a1d507,pasture,Livestock,31677.03572
1123,1986-01-01,11645a57d3a1d507,pasture,Livestock,33430.194
1124,1987-01-01,11645a57d3a1d507,pasture,Livestock,42345.10159
1125,1988-01-01,11645a57d3a1d507,pasture,Livestock,47022.90461
1126,1989-01-01,11645a57d3a1d507,pasture,Livestock,48150.00874
1127,1990-01-01,11645a57d3a1d507,pasture,Livestock,45791.00496
1128,1991-01-01,11645a57d3a1d507,pasture,Livestock,46903.71762
1129,1992-01-01,11645a57d3a1d507,pasture,Livestock,48634.96938
1130,1993-01-01,11645a57d3a1d507,pasture,Livestock,49989.39033
1131,1994-01-01,11645a57d3a1d507,pasture,Livestock,47068.49815
1132,1995-01-01,11645a57d3a1d507,pasture,Livestock,52557.51166
1133,1996-01-01,11645a57d3a1d507,pasture,Livestock,54407.98829
1134,1997-01-01,11645a57d3a1d507,pasture,Livestock,49003.51935
1135,1998-01-01,11645a57d3a1d507,pasture,Livestock,48153.69009
1136,1999-01-01,11645a57d3a1d507,pasture,Livestock,50969.37356
1137,2000-01-01,11645a57d3a1d507,pasture,Livestock,55087.21202
1138,2001-01-01,11645a57d3a1d507,pasture,Livestock,56921.50487
1139,2002-01-01,11645a57d3a1d507,pasture,Livestock,57901.98471
1140,2003-01-01,11645a57d3a1d507,pasture,Livestock,57553.69567
1141,2004-01-01,11645a57d3a1d507,pasture,Livestock,58307.52309
1142,2005-01-01,11645a57d3a1d507,pasture,Livestock,58060.383
1143,2006-01-01,11645a57d3a1d507,pasture,Livestock,56132.34989
1144,2007-01-01,11645a57d3a1d507,pasture,Livestock,54985.03712
1145,2008-01-01,11645a57d3a1d507,pasture,Livestock,58167.18913
1146,2009-01-01,11645a57d3a1d507,pasture,Livestock,60026.74251
1147,2010-01-01,11645a57d3a1d507,pasture,Livestock,59038.51528
1148,2011-01-01,11645a57d3a1d507,pasture,Livestock,58515.85321
1149,2012-01-01,11645a57d3a1d507,pasture,Livestock,57738.89665
1150,2013-01-01,11645a57d3a1d507,pasture,Livestock,57792.15195
1151,2014-01-01,11645a57d3a1d507,pasture,Livestock,59490.47351
1152,2015-01-01,11645a57d3a1d507,pasture,Livestock,60542.51881
1153,2016-01-01,11645a57d3a1d507,pasture,Livestock,61137.66941
1154,2017-01-01,11645a57d3a1d507,pasture,Livestock,61740.59165
1155,1985-01-01,85adcb13676b6172,pasture,Livestock,66316.83905
1156,1986-01-01,85adcb13676b6172,pasture,Livestock,13525.0211
1157,1987-01-01,85adcb13676b6172,pasture,Livestock,10726.34315
1158,1988-01-01,85adcb13676b6172,pasture,Livestock,12395.02731
1159,1989-01-01,85adcb13676b6172,pasture,Livestock,9302.311142
1160,1990-01-01,85adcb13676b6172,pasture,Livestock,9341.338895
1161,1991-01-01,85adcb13676b6172,pasture,Livestock,12548.14972
1162,1992-01-01,85adcb13676b6172,pasture,Livestock,12527.80188
1163,1993-01-01,85adcb13676b6172,pasture,Livestock,14702.81636
1164,1994-01-01,85adcb13676b6172,pasture,Livestock,15559.49102
1165,1995-01-01,85adcb13676b6172,pasture,Livestock,15152.79093
1166,1996-01-01,85adcb13676b6172,pasture,Livestock,15612.99857
1167,1997-01-01,85adcb13676b6172,pasture,Livestock,13795.47913
1168,1998-01-01,85adcb13676b6172,pasture,Livestock,13760.17921
1169,1999-01-01,85adcb13676b6172,pasture,Livestock,12958.39136
1170,2000-01-01,85adcb13676b6172,pasture,Livestock,8641.208224
1171,2001-01-01,85adcb13676b6172,pasture,Livestock,10984.00111
1172,2002-01-01,85adcb13676b6172,pasture,Livestock,14592.18698
1173,2003-01-01,85adcb13676b6172,pasture,Livestock,7220.140801
1174,2004-01-01,85adcb13676b6172,pasture,Livestock,6643.184775
1175,2005-01-01,85adcb13676b6172,pasture,Livestock,9711.623938
1176,2006-01-01,85adcb13676b6172,pasture,Livestock,8823.732691
1177,2007-01-01,85adcb13676b6172,pasture,Livestock,8890.944932
1178,2008-01-01,85adcb13676b6172,pasture,Livestock,10066.94441
1179,2009-01-01,85adcb13676b6172,pasture,Livestock,13517.28734
1180,2010-01-01,85adcb13676b6172,pasture,Livestock,8206.002814
1181,2011-01-01,85adcb13676b6172,pasture,Livestock,9751.022282
1182,2012-01-01,85adcb13676b6172,pasture,Livestock,8351.447757
1183,2013-01-01,85adcb13676b6172,pasture,Livestock,6186.453252
1184,2014-01-01,85adcb13676b6172,pasture,Livestock,9431.989766
1185,2015-01-01,85adcb13676b6172,pasture,Livestock,10143.49107
1186,2016-01-01,85adcb13676b6172,pasture,Livestock,10600.48177
1187,2017-01-01,85adcb13676b6172,pasture,Livestock,9588.250692
1188,1985-01-01,5b3728d86ce29fd2,pasture,Livestock,2954.557882
1189,1986-01-01,5b3728d86ce29fd2,pasture,Livestock,2309.014135
1190,1987-01-01,5b3728d86ce29fd2,pasture,Livestock,2968.592175
1191,1988-01-01,5b3728d86ce29fd2,pasture,Livestock,4046.581329
1192,1989-01-01,5b3728d86ce29fd2,pasture,Livestock,4220.435332
1193,1990-01-01,5b3728d86ce29fd2,pasture,Livestock,3071.024568
1194,1991-01-01,5b3728d86ce29fd2,pasture,Livestock,2647.606542
1195,1992-01-01,5b3728d86ce29fd2,pasture,Livestock,3698.246544
1196,1993-01-01,5b3728d86ce29fd2,pasture,Livestock,4100.749667
1197,1994-01-01,5b3728d86ce29fd2,pasture,Livestock,3264.902561
1198,1995-01-01,5b3728d86ce29fd2,pasture,Livestock,3972.658266
1199,1996-01-01,5b3728d86ce29fd2,pasture,Livestock,4078.223592
1200,1997-01-01,5b3728d86ce29fd2,pasture,Livestock,3037.861189
1201,1998-01-01,5b3728d86ce29fd2,pasture,Livestock,2765.591978
1202,1999-01-01,5b3728d86ce29fd2,pasture,Livestock,3160.230655
1203,2000-01-01,5b3728d86ce29fd2,pasture,Livestock,4086.624352
1204,2001-01-01,5b3728d86ce29fd2,pasture,Livestock,4585.577707
1205,2002-01-01,5b3728d86ce29fd2,pasture,Livestock,4944.285401
1206,2003-01-01,5b3728d86ce29fd2,pasture,Livestock,4986.92279
1207,2004-01-01,5b3728d86ce29fd2,pasture,Livestock,5195.637619
1208,2005-01-01,5b3728d86ce29fd2,pasture,Livestock,4709.020635
1209,2006-01-01,5b3728d86ce29fd2,pasture,Livestock,3876.125747
1210,2007-01-01,5b3728d86ce29fd2,pasture,Livestock,3738.739574
1211,2008-01-01,5b3728d86ce29fd2,pasture,Livestock,4359.433462
1212,2009-01-01,5b3728d86ce29fd2,pasture,Livestock,4622.228127
1213,2010-01-01,5b3728d86ce29fd2,pasture,Livestock,4763.994795
1214,2011-01-01,5b3728d86ce29fd2,pasture,Livestock,4579.680184
1215,2012-01-01,5b3728d86ce29fd2,pasture,Livestock,4070.805277
1216,2013-01-01,5b3728d86ce29fd2,pasture,Livestock,3865.304894
1217,2014-01-01,5b3728d86ce29fd2,pasture,Livestock,4187.987027
1218,2015-01-01,5b3728d86ce29fd2,pasture,Livestock,4601.217123
1219,2016-01-01,5b3728d86ce29fd2,pasture,Livestock,5227.451217
1220,2017-01-01,5b3728d86ce29fd2,pasture,Livestock,5243.988987
1221,1985-01-01,7f076b180f941ec8,pasture,Livestock,107249.6787
1222,1986-01-01,7f076b180f941ec8,pasture,Livestock,111021.7512
1223,1987-01-01,7f076b180f941ec8,pasture,Livestock,121468.5876
1224,1988-01-01,7f076b180f941ec8,pasture,Livestock,130344.812
1225,1989-01-01,7f076b180f941ec8,pasture,Livestock,133010.2773
1226,1990-01-01,7f076b180f941ec8,pasture,Livestock,142737.3767
1227,1991-01-01,7f076b180f941ec8,pasture,Livestock,152189.4825
1228,1992-01-01,7f076b180f941ec8,pasture,Livestock,166885.9708
1229,1993-01-01,7f076b180f941ec8,pasture,Livestock,183558.8257
1230,1994-01-01,7f076b180f941ec8,pasture,Livestock,195103.3924
1231,1995-01-01,7f076b180f941ec8,pasture,Livestock,211717.4477
1232,1996-01-01,7f076b180f941ec8,pasture,Livestock,229198.4331
1233,1997-01-01,7f076b180f941ec8,pasture,Livestock,246176.7869
1234,1998-01-01,7f076b180f941ec8,pasture,Livestock,253044.3743
1235,1999-01-01,7f076b180f941ec8,pasture,Livestock,269485.5536
1236,2000-01-01,7f076b180f941ec8,pasture,Livestock,282899.7932
1237,2001-01-01,7f076b180f941ec8,pasture,Livestock,297449.981
1238,2002-01-01,7f076b180f941ec8,pasture,Livestock,305576.6924
1239,2003-01-01,7f076b180f941ec8,pasture,Livestock,307867.7785
1240,2004-01-01,7f076b180f941ec8,pasture,Livestock,322613.3862
1241,2005-01-01,7f076b180f941ec8,pasture,Livestock,324164.2155
1242,2006-01-01,7f076b180f941ec8,pasture,Livestock,328133.2213
1243,2007-01-01,7f076b180f941ec8,pasture,Livestock,329466.475
1244,2008-01-01,7f076b180f941ec8,pasture,Livestock,335673.7419
1245,2009-01-01,7f076b180f941ec8,pasture,Livestock,334432.8888
1246,2010-01-01,7f076b180f941ec8,pasture,Livestock,335727.3906
1247,2011-01-01,7f076b180f941ec8,pasture,Livestock,335240.0942
1248,2012-01-01,7f076b180f941ec8,pasture,Livestock,333189.3429
1249,2013-01-01,7f076b180f941ec8,pasture,Livestock,335595.1799
1250,2014-01-01,7f076b180f941ec8,pasture,Livestock,337806.899
1251,2015-01-01,7f076b180f941ec8,pasture,Livestock,337000.2503
1252,2016-01-01,7f076b180f941ec8,pasture,Livestock,336907.5506
1253,2017-01-01,7f076b180f941ec8,pasture,Livestock,336686.9232
1254,1985-01-01,2ad055c7757d499d,pasture,Livestock,12263.55825
1255,1986-01-01,2ad055c7757d499d,pasture,Livestock,12236.39372
1256,1987-01-01,2ad055c7757d499d,pasture,Livestock,15725.08874
1257,1988-01-01,2ad055c7757d499d,pasture,Livestock,17103.21572
1258,1989-01-01,2ad055c7757d499d,pasture,Livestock,17221.45464
1259,1990-01-01,2ad055c7757d499d,pasture,Livestock,17360.00359
1260,1991-01-01,2ad055c7757d499d,pasture,Livestock,17319.16716
1261,1992-01-01,2ad055c7757d499d,pasture,Livestock,19588.81351
1262,1993-01-01,2ad055c7757d499d,pasture,Livestock,19907.49998
1263,1994-01-01,2ad055c7757d499d,pasture,Livestock,15961.19917
1264,1995-01-01,2ad055c7757d499d,pasture,Livestock,15740.04386
1265,1996-01-01,2ad055c7757d499d,pasture,Livestock,17204.68193
1266,1997-01-01,2ad055c7757d499d,pasture,Livestock,17446.51616
1267,1998-01-01,2ad055c7757d499d,pasture,Livestock,20399.93022
1268,1999-01-01,2ad055c7757d499d,pasture,Livestock,21320.78972
1269,2000-01-01,2ad055c7757d499d,pasture,Livestock,20988.54461
1270,2001-01-01,2ad055c7757d499d,pasture,Livestock,20689.15942
1271,2002-01-01,2ad055c7757d499d,pasture,Livestock,22277.80613
1272,2003-01-01,2ad055c7757d499d,pasture,Livestock,24245.71762
1273,2004-01-01,2ad055c7757d499d,pasture,Livestock,25282.5947
1274,2005-01-01,2ad055c7757d499d,pasture,Livestock,25884.45754
1275,2006-01-01,2ad055c7757d499d,pasture,Livestock,25406.757
1276,2007-01-01,2ad055c7757d499d,pasture,Livestock,25150.21983
1277,2008-01-01,2ad055c7757d499d,pasture,Livestock,28390.6847
1278,2009-01-01,2ad055c7757d499d,pasture,Livestock,30018.26784
1279,2010-01-01,2ad055c7757d499d,pasture,Livestock,30297.86679
1280,2011-01-01,2ad055c7757d499d,pasture,Livestock,29176.97724
1281,2012-01-01,2ad055c7757d499d,pasture,Livestock,27297.14293
1282,2013-01-01,2ad055c7757d499d,pasture,Livestock,25453.80697
1283,2014-01-01,2ad055c7757d499d,pasture,Livestock,26796.62835
1284,2015-01-01,2ad055c7757d499d,pasture,Livestock,27845.64767
1285,2016-01-01,2ad055c7757d499d,pasture,Livestock,31153.84615
1286,2017-01-01,2ad055c7757d499d,pasture,Livestock,32294.94763
1287,1985-01-01,480b0f80325080af,pasture,Livestock,101690.1082
1288,1986-01-01,480b0f80325080af,pasture,Livestock,93198.41458
1289,1987-01-01,480b0f80325080af,pasture,Livestock,105820.5475
1290,1988-01-01,480b0f80325080af,pasture,Livestock,122997.723
1291,1989-01-01,480b0f80325080af,pasture,Livestock,134418.8289
1292,1990-01-01,480b0f80325080af,pasture,Livestock,136810.2478
1293,1991-01-01,480b0f80325080af,pasture,Livestock,137289.4893
1294,1992-01-01,480b0f80325080af,pasture,Livestock,148075.119
1295,1993-01-01,480b0f80325080af,pasture,Livestock,163717.4122
1296,1994-01-01,480b0f80325080af,pasture,Livestock,189360.1163
1297,1995-01-01,480b0f80325080af,pasture,Livestock,231172.6419
1298,1996-01-01,480b0f80325080af,pasture,Livestock,252719.2492
1299,1997-01-01,480b0f80325080af,pasture,Livestock,281158.8949
1300,1998-01-01,480b0f80325080af,pasture,Livestock,314682.0146
1301,1999-01-01,480b0f80325080af,pasture,Livestock,348631.0199
1302,2000-01-01,480b0f80325080af,pasture,Livestock,373474.0066
1303,2001-01-01,480b0f80325080af,pasture,Livestock,400431.2058
1304,2002-01-01,480b0f80325080af,pasture,Livestock,438931.7066
1305,2003-01-01,480b0f80325080af,pasture,Livestock,484744.0567
1306,2004-01-01,480b0f80325080af,pasture,Livestock,526411.8241
1307,2005-01-01,480b0f80325080af,pasture,Livestock,566664.2296
1308,2006-01-01,480b0f80325080af,pasture,Livestock,601167.5893
1309,2007-01-01,480b0f80325080af,pasture,Livestock,633698.4635
1310,2008-01-01,480b0f80325080af,pasture,Livestock,660900.9764
1311,2009-01-01,480b0f80325080af,pasture,Livestock,667059.7959
1312,2010-01-01,480b0f80325080af,pasture,Livestock,680422.8857
1313,2011-01-01,480b0f80325080af,pasture,Livestock,706573.3956
1314,2012-01-01,480b0f80325080af,pasture,Livestock,706834.9352
1315,2013-01-01,480b0f80325080af,pasture,Livestock,711041.9656
1316,2014-01-01,480b0f80325080af,pasture,Livestock,717200.3264
1317,2015-01-01,480b0f80325080af,pasture,Livestock,720293.5674
1318,2016-01-01,480b0f80325080af,pasture,Livestock,722658.1088
1319,2017-01-01,480b0f80325080af,pasture,Livestock,733540.4721
1320,1985-01-01,f39d21744916469c,pasture,Livestock,95044.16278
1321,1986-01-01,f39d21744916469c,pasture,Livestock,99256.6089
1322,1987-01-01,f39d21744916469c,pasture,Livestock,114565.9417
1323,1988-01-01,f39d21744916469c,pasture,Livestock,124259.6246
1324,1989-01-01,f39d21744916469c,pasture,Livestock,132012.9648
1325,1990-01-01,f39d21744916469c,pasture,Livestock,139700.3482
1326,1991-01-01,f39d21744916469c,pasture,Livestock,151106.8409
1327,1992-01-01,f39d21744916469c,pasture,Livestock,163624.7475
1328,1993-01-01,f39d21744916469c,pasture,Livestock,171032.7819
1329,1994-01-01,f39d21744916469c,pasture,Livestock,173024.4847
1330,1995-01-01,f39d21744916469c,pasture,Livestock,179173.335
1331,1996-01-01,f39d21744916469c,pasture,Livestock,185578.4329
1332,1997-01-01,f39d21744916469c,pasture,Livestock,186078.2734
1333,1998-01-01,f39d21744916469c,pasture,Livestock,190388.4506
1334,1999-01-01,f39d21744916469c,pasture,Livestock,192854.8796
1335,2000-01-01,f39d21744916469c,pasture,Livestock,195292.7041
1336,2001-01-01,f39d21744916469c,pasture,Livestock,195719.5609
1337,2002-01-01,f39d21744916469c,pasture,Livestock,193695.2545
1338,2003-01-01,f39d21744916469c,pasture,Livestock,194125.0098
1339,2004-01-01,f39d21744916469c,pasture,Livestock,198886.0938
1340,2005-01-01,f39d21744916469c,pasture,Livestock,200783.3708
1341,2006-01-01,f39d21744916469c,pasture,Livestock,200602.6398
1342,2007-01-01,f39d21744916469c,pasture,Livestock,199793.7751
1343,2008-01-01,f39d21744916469c,pasture,Livestock,198797.0023
1344,2009-01-01,f39d21744916469c,pasture,Livestock,199187.3174
1345,2010-01-01,f39d21744916469c,pasture,Livestock,200174.8696
1346,2011-01-01,f39d21744916469c,pasture,Livestock,198632.2349
1347,2012-01-01,f39d21744916469c,pasture,Livestock,195881.2333
1348,2013-01-01,f39d21744916469c,pasture,Livestock,191689.7342
1349,2014-01-01,f39d21744916469c,pasture,Livestock,188437.3553
1350,2015-01-01,f39d21744916469c,pasture,Livestock,188660.2891
1351,2016-01-01,f39d21744916469c,pasture,Livestock,192117.3241
1352,2017-01-01,f39d21744916469c,pasture,Livestock,194546.3531
1353,1985-01-01,fa005e1ffef6032a,pasture,Livestock,9616.249617
1354,1986-01-01,fa005e1ffef6032a,pasture,Livestock,1182.89975
1355,1987-01-01,fa005e1ffef6032a,pasture,Livestock,1758.762075
1356,1988-01-01,fa005e1ffef6032a,pasture,Livestock,2502.440416
1357,1989-01-01,fa005e1ffef6032a,pasture,Livestock,2362.133101
1358,1990-01-01,fa005e1ffef6032a,pasture,Livestock,2668.471348
1359,1991-01-01,fa005e1ffef6032a,pasture,Livestock,2547.740886
1360,1992-01-01,fa005e1ffef6032a,pasture,Livestock,2876.054078
1361,1993-01-01,fa005e1ffef6032a,pasture,Livestock,4776.348802
1362,1994-01-01,fa005e1ffef6032a,pasture,Livestock,5078.486878
1363,1995-01-01,fa005e1ffef6032a,pasture,Livestock,4111.760875
1364,1996-01-01,fa005e1ffef6032a,pasture,Livestock,4603.903014
1365,1997-01-01,fa005e1ffef6032a,pasture,Livestock,6606.835143
1366,1998-01-01,fa005e1ffef6032a,pasture,Livestock,7510.215936
1367,1999-01-01,fa005e1ffef6032a,pasture,Livestock,7685.844089
1368,2000-01-01,fa005e1ffef6032a,pasture,Livestock,6374.153227
1369,2001-01-01,fa005e1ffef6032a,pasture,Livestock,3475.320014
1370,2002-01-01,fa005e1ffef6032a,pasture,Livestock,2966.45977
1371,2003-01-01,fa005e1ffef6032a,pasture,Livestock,2943.40338
1372,2004-01-01,fa005e1ffef6032a,pasture,Livestock,3079.610379
1373,2005-01-01,fa005e1ffef6032a,pasture,Livestock,3221.090489
1374,2006-01-01,fa005e1ffef6032a,pasture,Livestock,3946.0983
1375,2007-01-01,fa005e1ffef6032a,pasture,Livestock,4889.150858
1376,2008-01-01,fa005e1ffef6032a,pasture,Livestock,5223.015833
1377,2009-01-01,fa005e1ffef6032a,pasture,Livestock,6913.77737
1378,2010-01-01,fa005e1ffef6032a,pasture,Livestock,7169.540475
1379,2011-01-01,fa005e1ffef6032a,pasture,Livestock,4394.182404
1380,2012-01-01,fa005e1ffef6032a,pasture,Livestock,3217.973122
1381,2013-01-01,fa005e1ffef6032a,pasture,Livestock,4813.373998
1382,2014-01-01,fa005e1ffef6032a,pasture,Livestock,5512.10872
1383,2015-01-01,fa005e1ffef6032a,pasture,Livestock,5658.586362
1384,2016-01-01,fa005e1ffef6032a,pasture,Livestock,6694.572513
1385,2017-01-01,fa005e1ffef6032a,pasture,Livestock,6678.926827
1386,1985-01-01,b4829f1e221d9778,pasture,Livestock,17307.73488
1387,1986-01-01,b4829f1e221d9778,pasture,Livestock,13320.82426
1388,1987-01-01,b4829f1e221d9778,pasture,Livestock,14335.69089
1389,1988-01-01,b4829f1e221d9778,pasture,Livestock,14577.85083
1390,1989-01-01,b4829f1e221d9778,pasture,Livestock,13150.16745
1391,1990-01-01,b4829f1e221d9778,pasture,Livestock,11995.69924
1392,1991-01-01,b4829f1e221d9778,pasture,Livestock,13796.29922
1393,1992-01-01,b4829f1e221d9778,pasture,Livestock,13766.84059
1394,1993-01-01,b4829f1e221d9778,pasture,Livestock,12893.87416
1395,1994-01-01,b4829f1e221d9778,pasture,Livestock,14272.81264
1396,1995-01-01,b4829f1e221d9778,pasture,Livestock,13901.2289
1397,1996-01-01,b4829f1e221d9778,pasture,Livestock,13640.19491
1398,1997-01-01,b4829f1e221d9778,pasture,Livestock,14161.77642
1399,1998-01-01,b4829f1e221d9778,pasture,Livestock,14264.38392
1400,1999-01-01,b4829f1e221d9778,pasture,Livestock,14597.10213
1401,2000-01-01,b4829f1e221d9778,pasture,Livestock,13499.10754
1402,2001-01-01,b4829f1e221d9778,pasture,Livestock,15315.11881
1403,2002-01-01,b4829f1e221d9778,pasture,Livestock,16012.54333
1404,2003-01-01,b4829f1e221d9778,pasture,Livestock,16962.54793
1405,2004-01-01,b4829f1e221d9778,pasture,Livestock,19688.99423
1406,2005-01-01,b4829f1e221d9778,pasture,Livestock,18497.47256
1407,2006-01-01,b4829f1e221d9778,pasture,Livestock,18365.32661
1408,2007-01-01,b4829f1e221d9778,pasture,Livestock,18202.47684
1409,2008-01-01,b4829f1e221d9778,pasture,Livestock,18740.80931
1410,2009-01-01,b4829f1e221d9778,pasture,Livestock,20697.10784
1411,2010-01-01,b4829f1e221d9778,pasture,Livestock,20609.8093
1412,2011-01-01,b4829f1e221d9778,pasture,Livestock,19896.42873
1413,2012-01-01,b4829f1e221d9778,pasture,Livestock,20051.96904
1414,2013-01-01,b4829f1e221d9778,pasture,Livestock,20693.9387
1415,2014-01-01,b4829f1e221d9778,pasture,Livestock,22024.47431
1416,2015-01-01,b4829f1e221d9778,pasture,Livestock,23586.41969
1417,2016-01-01,b4829f1e221d9778,pasture,Livestock,25300.48641
1418,2017-01-01,b4829f1e221d9778,pasture,Livestock,25860.01661
1419,1985-01-01,93656feaf53efbef,pasture,Livestock,10183.26042
1420,1986-01-01,93656feaf53efbef,pasture,Livestock,8449.746438
1421,1987-01-01,93656feaf53efbef,pasture,Livestock,9268.635907
1422,1988-01-01,93656feaf53efbef,pasture,Livestock,10055.34052
1423,1989-01-01,93656feaf53efbef,pasture,Livestock,9790.301389
1424,1990-01-01,93656feaf53efbef,pasture,Livestock,9313.156211
1425,1991-01-01,93656feaf53efbef,pasture,Livestock,10055.00918
1426,1992-01-01,93656feaf53efbef,pasture,Livestock,11039.1624
1427,1993-01-01,93656feaf53efbef,pasture,Livestock,11564.04724
1428,1994-01-01,93656feaf53efbef,pasture,Livestock,9927.871839
1429,1995-01-01,93656feaf53efbef,pasture,Livestock,10546.17029
1430,1996-01-01,93656feaf53efbef,pasture,Livestock,10777.23434
1431,1997-01-01,93656feaf53efbef,pasture,Livestock,8064.927004
1432,1998-01-01,93656feaf53efbef,pasture,Livestock,7585.091395
1433,1999-01-01,93656feaf53efbef,pasture,Livestock,8960.704501
1434,2000-01-01,93656feaf53efbef,pasture,Livestock,11094.59182
1435,2001-01-01,93656feaf53efbef,pasture,Livestock,11996.52229
1436,2002-01-01,93656feaf53efbef,pasture,Livestock,12325.92809
1437,2003-01-01,93656feaf53efbef,pasture,Livestock,13615.45996
1438,2004-01-01,93656feaf53efbef,pasture,Livestock,15417.28186
1439,2005-01-01,93656feaf53efbef,pasture,Livestock,14516.06546
1440,2006-01-01,93656feaf53efbef,pasture,Livestock,12785.30151
1441,2007-01-01,93656feaf53efbef,pasture,Livestock,12444.54315
1442,2008-01-01,93656feaf53efbef,pasture,Livestock,13518.82087
1443,2009-01-01,93656feaf53efbef,pasture,Livestock,14053.09113
1444,2010-01-01,93656feaf53efbef,pasture,Livestock,13730.39547
1445,2011-01-01,93656feaf53efbef,pasture,Livestock,13185.92229
1446,2012-01-01,93656feaf53efbef,pasture,Livestock,13048.9747
1447,2013-01-01,93656feaf53efbef,pasture,Livestock,13543.3877
1448,2014-01-01,93656feaf53efbef,pasture,Livestock,14134.78225
1449,2015-01-01,93656feaf53efbef,pasture,Livestock,14287.9889
1450,2016-01-01,93656feaf53efbef,pasture,Livestock,14538.63605
1451,2017-01-01,93656feaf53efbef,pasture,Livestock,14939.81297
1452,1985-01-01,588162e9cdf5d66d,pasture,Livestock,102445.0258
1453,1986-01-01,588162e9cdf5d66d,pasture,Livestock,101195.3558
1454,1987-01-01,588162e9cdf5d66d,pasture,Livestock,112514.5004
1455,1988-01-01,588162e9cdf5d66d,pasture,Livestock,121332.6673
1456,1989-01-01,588162e9cdf5d66d,pasture,Livestock,121430.5238
1457,1990-01-01,588162e9cdf5d66d,pasture,Livestock,119953.9159
1458,1991-01-01,588162e9cdf5d66d,pasture,Livestock,120505.3482
1459,1992-01-01,588162e9cdf5d66d,pasture,Livestock,130519.9746
1460,1993-01-01,588162e9cdf5d66d,pasture,Livestock,133174.003
1461,1994-01-01,588162e9cdf5d66d,pasture,Livestock,137269.7694
1462,1995-01-01,588162e9cdf5d66d,pasture,Livestock,143437.5243
1463,1996-01-01,588162e9cdf5d66d,pasture,Livestock,156937.1124
1464,1997-01-01,588162e9cdf5d66d,pasture,Livestock,157122.5684
1465,1998-01-01,588162e9cdf5d66d,pasture,Livestock,168478.4574
1466,1999-01-01,588162e9cdf5d66d,pasture,Livestock,177778.9378
1467,2000-01-01,588162e9cdf5d66d,pasture,Livestock,180586.0292
1468,2001-01-01,588162e9cdf5d66d,pasture,Livestock,179033.0822
1469,2002-01-01,588162e9cdf5d66d,pasture,Livestock,182625.2329
1470,2003-01-01,588162e9cdf5d66d,pasture,Livestock,197348.7128
1471,2004-01-01,588162e9cdf5d66d,pasture,Livestock,209911.3129
1472,2005-01-01,588162e9cdf5d66d,pasture,Livestock,219078.2517
1473,2006-01-01,588162e9cdf5d66d,pasture,Livestock,231440.9101
1474,2007-01-01,588162e9cdf5d66d,pasture,Livestock,235946.1492
1475,2008-01-01,588162e9cdf5d66d,pasture,Livestock,237673.7893
1476,2009-01-01,588162e9cdf5d66d,pasture,Livestock,231425.3332
1477,2010-01-01,588162e9cdf5d66d,pasture,Livestock,220584.4061
1478,2011-01-01,588162e9cdf5d66d,pasture,Livestock,215687.6812
1479,2012-01-01,588162e9cdf5d66d,pasture,Livestock,206792.0167
1480,2013-01-01,588162e9cdf5d66d,pasture,Livestock,194522.3541
1481,2014-01-01,588162e9cdf5d66d,pasture,Livestock,185756.612
1482,2015-01-01,588162e9cdf5d66d,pasture,Livestock,181039.9043
1483,2016-01-01,588162e9cdf5d66d,pasture,Livestock,182492.8854
1484,2017-01-01,588162e9cdf5d66d,pasture,Livestock,170778.044
1485,1985-01-01,de1994d393ef525a,pasture,Livestock,29356.84201
1486,1986-01-01,de1994d393ef525a,pasture,Livestock,29893.53224
1487,1987-01-01,de1994d393ef525a,pasture,Livestock,37668.00003
1488,1988-01-01,de1994d393ef525a,pasture,Livestock,45671.79291
1489,1989-01-01,de1994d393ef525a,pasture,Livestock,52016.09104
1490,1990-01-01,de1994d393ef525a,pasture,Livestock,65340.39944
1491,1991-01-01,de1994d393ef525a,pasture,Livestock,79336.50364
1492,1992-01-01,de1994d393ef525a,pasture,Livestock,98978.44312
1493,1993-01-01,de1994d393ef525a,pasture,Livestock,113965.2267
1494,1994-01-01,de1994d393ef525a,pasture,Livestock,127614.3307
1495,1995-01-01,de1994d393ef525a,pasture,Livestock,149309.1971
1496,1996-01-01,de1994d393ef525a,pasture,Livestock,165385.2013
1497,1997-01-01,de1994d393ef525a,pasture,Livestock,178877.8824
1498,1998-01-01,de1994d393ef525a,pasture,Livestock,197368.2996
1499,1999-01-01,de1994d393ef525a,pasture,Livestock,206928.8904
1500,2000-01-01,de1994d393ef525a,pasture,Livestock,221009.7323
1501,2001-01-01,de1994d393ef525a,pasture,Livestock,226388.6343
1502,2002-01-01,de1994d393ef525a,pasture,Livestock,227012.5822
