,year,city_code,product_type,product,destinated_area
1139,1981-01-01,be8a37473dc63db0,permanent,Others,0.0
1140,1981-01-01,c45d8ddba643c0d7,permanent,Others,0.0
1141,1981-01-01,ad622472210b0b57,permanent,Others,0.0
1142,1981-01-01,b0e4b4b27117562a,permanent,Others,0.0
1143,1981-01-01,64a227aa24370b17,permanent,Others,0.0
1144,1982-01-01,960b4f2c94a2fb2c,permanent,Others,0.0
1145,1982-01-01,746cc42bfb8f6b62,permanent,Others,0.0
1146,1982-01-01,6cce2bf873870afc,permanent,Others,0.0
1147,1982-01-01,4de42e351006a2ae,permanent,Others,0.0
1148,1982-01-01,5b6072f8f6d37acc,permanent,Others,0.0
1149,1982-01-01,eac302b92f87d9ca,permanent,Others,0.0
1150,1982-01-01,ab984377b2dc0284,permanent,Others,0.0
1151,1982-01-01,074590cfc1c41ebf,permanent,Others,0.0
1152,1982-01-01,0307883b5d063703,permanent,Others,0.0
1153,1982-01-01,062ce4c17e84291e,permanent,Others,0.0
1154,1982-01-01,8910840651ee3971,permanent,Others,0.0
1155,1982-01-01,4c4428f2e4550a5a,permanent,Others,0.0
1156,1982-01-01,86d92d4b0a058014,permanent,Others,0.0
1157,1982-01-01,13804a196311e1ba,permanent,Others,0.0
1158,1982-01-01,f67358b81451a8d1,permanent,Others,0.0
1159,1982-01-01,68f01d67ad163f32,permanent,Others,0.0
1160,1982-01-01,71975b563db10671,permanent,Others,0.0
1161,1982-01-01,df19203419d2ea64,permanent,Others,0.0
1162,1982-01-01,773cbe24d8fc9fea,permanent,Others,0.0
1163,1982-01-01,10973d6049af898b,permanent,Others,0.0
1164,1982-01-01,cf96db4cc35ea025,permanent,Others,0.0
1165,1982-01-01,4b530007d167bd54,permanent,Others,0.0
1166,1982-01-01,a4d1e1ff1bc3b830,permanent,Others,0.0
1167,1982-01-01,0dcbfaab30eb40c1,permanent,Others,0.0
1168,1982-01-01,47564ef7b8c69829,permanent,Others,0.0
1169,1982-01-01,1096f26c5a236d0b,permanent,Others,0.0
1170,1982-01-01,8ef25b4985bc557a,permanent,Others,0.0
1171,1982-01-01,9d8776ac0a78d908,permanent,Others,0.0
1172,1982-01-01,07bba1a59af78f2d,permanent,Others,0.0
1173,1982-01-01,ba23b66825fc1c91,permanent,Others,0.0
1174,1982-01-01,9bd4f108a319de42,permanent,Others,0.0
1175,1982-01-01,1d8a692643f9a15a,permanent,Others,0.0
1176,1982-01-01,cb23149538de1c42,permanent,Others,0.0
1177,1982-01-01,5e1e131ec84f4c87,permanent,Others,0.0
1178,1982-01-01,ec84c1e86735dc9b,permanent,Others,0.0
1179,1982-01-01,11645a57d3a1d507,permanent,Others,0.0
1180,1982-01-01,85adcb13676b6172,permanent,Others,0.0
1181,1982-01-01,5b3728d86ce29fd2,permanent,Others,0.0
1182,1982-01-01,7f076b180f941ec8,permanent,Others,0.0
1183,1982-01-01,2ad055c7757d499d,permanent,Others,0.0
1184,1982-01-01,480b0f80325080af,permanent,Others,0.0
1185,1982-01-01,f39d21744916469c,permanent,Others,0.0
1186,1982-01-01,fa005e1ffef6032a,permanent,Others,0.0
1187,1982-01-01,b4829f1e221d9778,permanent,Others,0.0
1188,1982-01-01,93656feaf53efbef,permanent,Others,0.0
1189,1982-01-01,588162e9cdf5d66d,permanent,Others,0.0
1190,1982-01-01,de1994d393ef525a,permanent,Others,0.0
1191,1982-01-01,a18af8fbae254d86,permanent,Others,0.0
1192,1982-01-01,8ca7766621b0ffe9,permanent,Others,0.0
1193,1982-01-01,5e7093a1cd2a8779,permanent,Others,0.0
1194,1982-01-01,7b95e27ce402e6e5,permanent,Others,0.0
1195,1982-01-01,351174f21316c2f0,permanent,Others,0.0
1196,1982-01-01,df2cd1cbe849ebd0,permanent,Others,0.0
1197,1982-01-01,617532f74ef8ed73,permanent,Others,0.0
1198,1982-01-01,f8e70145d73bd728,permanent,Others,0.0
1199,1982-01-01,40abcc3eff7bcf73,permanent,Others,0.0
1200,1982-01-01,902f3a9003f7e637,permanent,Others,0.0
1201,1982-01-01,d6f1f98b1745e004,permanent,Others,0.0
1202,1982-01-01,351bc0cbcce79ec9,permanent,Others,0.0
1203,1982-01-01,e635f6b0f8a98808,permanent,Others,0.0
1204,1982-01-01,764cd56389d50070,permanent,Others,0.0
1205,1982-01-01,a51be58f39d1d625,permanent,Others,0.0
1206,1982-01-01,051e9cc7d7636816,permanent,Others,0.0
1207,1982-01-01,66fdcb391ed58d3d,permanent,Others,0.0
1208,1982-01-01,114487007645c940,permanent,Others,0.0
1209,1982-01-01,5214b514b5b440be,permanent,Others,0.0
1210,1982-01-01,41e0f8ccfe523e0d,permanent,Others,0.0
1211,1982-01-01,3a5d0e5eb1691b38,permanent,Others,0.0
1212,1982-01-01,a7187a1b5b870cf4,permanent,Others,0.0
1213,1982-01-01,878bd5338ba55697,permanent,Others,0.0
1214,1982-01-01,c118b149223ba711,permanent,Others,0.0
1215,1982-01-01,c129d0cd5f1afd51,permanent,Others,0.0
1216,1982-01-01,70a4c62beba3c168,permanent,Others,0.0
1217,1982-01-01,20589298110cd872,permanent,Others,0.0
1218,1982-01-01,7e56bd83460aabc7,permanent,Others,0.0
1219,1982-01-01,c0019c9a4b4819f2,permanent,Others,0.0
1220,1982-01-01,d6ffd6d7dfe22d57,permanent,Others,0.0
1221,1982-01-01,3cf541a13002d37b,permanent,Others,0.0
1222,1982-01-01,11b6622567f98f3b,permanent,Others,0.0
1223,1982-01-01,77c880feff17c521,permanent,Others,0.0
1224,1982-01-01,3fdbc27a4bed0deb,permanent,Others,0.0
1225,1982-01-01,74d75dde6dc4a5ec,permanent,Others,0.0
1226,1982-01-01,44d800c11a5f3bfa,permanent,Others,0.0
1227,1982-01-01,b73e63cd3a2904c9,permanent,Others,0.0
1228,1982-01-01,03e477d4ede00e89,permanent,Others,0.0
1229,1982-01-01,855f882ce507aba5,permanent,Others,0.0
1230,1982-01-01,ae345f007f327b22,permanent,Others,0.0
1231,1982-01-01,f4612b8b5a8223b5,permanent,Others,0.0
1232,1982-01-01,8e0eb10270d768f8,permanent,Others,0.0
1233,1982-01-01,2a6b10e6e68be90e,permanent,Others,0.0
1234,1982-01-01,18e37d24ff8517ef,permanent,Others,0.0
1235,1982-01-01,6a7b8c3ab2bc6c38,permanent,Others,0.0
1236,1982-01-01,7926ffd2861f8dbc,permanent,Others,0.0
1237,1982-01-01,783dbed4df67af9f,permanent,Others,0.0
1238,1982-01-01,b4bb04d2a6472ea0,permanent,Others,0.0
1239,1982-01-01,d42d0e216f57b2ae,permanent,Others,0.0
1240,1982-01-01,a1b03f0e4d79b4fe,permanent,Others,0.0
1241,1982-01-01,6471ede39ca61b39,permanent,Others,0.0
1242,1982-01-01,f3c2cc112eb0e6fe,permanent,Others,0.0
1243,1982-01-01,9ce50fa197613de1,permanent,Others,0.0
1244,1982-01-01,807c5037e6993f2c,permanent,Others,0.0
1245,1982-01-01,782568ced6ad8838,permanent,Others,0.0
1246,1982-01-01,51db62cb09adc2e8,permanent,Others,0.0
1247,1982-01-01,bce36d2f8aa39d8b,permanent,Others,0.0
1248,1982-01-01,3a8618990d23351f,permanent,Others,0.0
1249,1982-01-01,20e241460ce4140d,permanent,Others,0.0
1250,1982-01-01,857b720c7c979ae1,permanent,Others,0.0
1251,1982-01-01,505ceb6546aa8435,permanent,Others,0.0
1252,1982-01-01,abcadd700f8948e3,permanent,Others,0.0
1253,1982-01-01,cdc89121a4b9478b,permanent,Others,0.0
1254,1982-01-01,a454a6655aaaaaed,permanent,Others,0.0
1255,1982-01-01,6f911ef231b0efa7,permanent,Others,0.0
1256,1982-01-01,1bd7145ed1da044a,permanent,Others,0.0
1257,1982-01-01,07ed828db19fe8ca,permanent,Others,0.0
1258,1982-01-01,841ef18dcb3dbc3e,permanent,Others,0.0
1259,1982-01-01,437130e27b6165ec,permanent,Others,0.0
1260,1982-01-01,fda49275fbf5caf6,permanent,Others,0.0
1261,1982-01-01,2631530645ac2ec8,permanent,Others,0.0
1262,1982-01-01,0ea136556d12fc16,permanent,Others,0.0
1263,1982-01-01,ba4547c678a9a2e6,permanent,Others,0.0
1264,1982-01-01,50a2afbdc678a65f,permanent,Others,0.0
1265,1982-01-01,d0f5f5b9fcecb0d8,permanent,Others,0.0
1266,1982-01-01,56aa50429893f5ca,permanent,Others,0.0
1267,1982-01-01,18fb5197aa553b9c,permanent,Others,0.0
1268,1982-01-01,72b65b337fc5302a,permanent,Others,0.0
1269,1982-01-01,a245de687a867003,permanent,Others,0.0
1270,1982-01-01,9bc907eeb9e3fc52,permanent,Others,0.0
1271,1982-01-01,fae378a53734da72,permanent,Others,0.0
1272,1982-01-01,09791645137aa877,permanent,Others,0.0
1273,1982-01-01,be4424aa54f8d2ae,permanent,Others,0.0
1274,1982-01-01,60982e0f7928740a,permanent,Others,0.0
1275,1982-01-01,07ce2e79e19977e9,permanent,Others,0.0
1276,1982-01-01,205ccde9be499e17,permanent,Others,0.0
1277,1982-01-01,cead2cbd1f8f0b86,permanent,Others,0.0
1278,1982-01-01,80e8ffb027590a74,permanent,Others,0.0
1279,1982-01-01,164c8953d3af2bbe,permanent,Others,0.0
1280,1982-01-01,f1fd357c5adaa8dc,permanent,Others,0.0
1281,1982-01-01,8a4ab531676691da,permanent,Others,0.0
1282,1982-01-01,be8a37473dc63db0,permanent,Others,0.0
1283,1982-01-01,c45d8ddba643c0d7,permanent,Others,0.0
1284,1982-01-01,ad622472210b0b57,permanent,Others,0.0
1285,1982-01-01,b0e4b4b27117562a,permanent,Others,0.0
1286,1982-01-01,64a227aa24370b17,permanent,Others,0.0
1287,1983-01-01,960b4f2c94a2fb2c,permanent,Others,0.0
1288,1983-01-01,746cc42bfb8f6b62,permanent,Others,0.0
1289,1983-01-01,6cce2bf873870afc,permanent,Others,0.0
1290,1983-01-01,4de42e351006a2ae,permanent,Others,0.0
1291,1983-01-01,5b6072f8f6d37acc,permanent,Others,0.0
1292,1983-01-01,eac302b92f87d9ca,permanent,Others,0.0
1293,1983-01-01,ab984377b2dc0284,permanent,Others,0.0
1294,1983-01-01,074590cfc1c41ebf,permanent,Others,0.0
1295,1983-01-01,0307883b5d063703,permanent,Others,0.0
1296,1983-01-01,062ce4c17e84291e,permanent,Others,0.0
1297,1983-01-01,8910840651ee3971,permanent,Others,0.0
1298,1983-01-01,4c4428f2e4550a5a,permanent,Others,0.0
1299,1983-01-01,86d92d4b0a058014,permanent,Others,0.0
1300,1983-01-01,13804a196311e1ba,permanent,Others,0.0
1301,1983-01-01,f67358b81451a8d1,permanent,Others,0.0
1302,1983-01-01,68f01d67ad163f32,permanent,Others,0.0
1303,1983-01-01,71975b563db10671,permanent,Others,0.0
1304,1983-01-01,df19203419d2ea64,permanent,Others,0.0
1305,1983-01-01,773cbe24d8fc9fea,permanent,Others,0.0
1306,1983-01-01,10973d6049af898b,permanent,Others,0.0
1307,1983-01-01,cf96db4cc35ea025,permanent,Others,0.0
1308,1983-01-01,4b530007d167bd54,permanent,Others,0.0
1309,1983-01-01,a4d1e1ff1bc3b830,permanent,Others,0.0
1310,1983-01-01,0dcbfaab30eb40c1,permanent,Others,0.0
1311,1983-01-01,47564ef7b8c69829,permanent,Others,0.0
1312,1983-01-01,1096f26c5a236d0b,permanent,Others,0.0
1313,1983-01-01,8ef25b4985bc557a,permanent,Others,0.0
1314,1983-01-01,9d8776ac0a78d908,permanent,Others,0.0
1315,1983-01-01,07bba1a59af78f2d,permanent,Others,0.0
1316,1983-01-01,ba23b66825fc1c91,permanent,Others,0.0
1317,1983-01-01,9bd4f108a319de42,permanent,Others,0.0
1318,1983-01-01,1d8a692643f9a15a,permanent,Others,0.0
1319,1983-01-01,cb23149538de1c42,permanent,Others,0.0
1320,1983-01-01,5e1e131ec84f4c87,permanent,Others,0.0
1321,1983-01-01,ec84c1e86735dc9b,permanent,Others,0.0
1322,1983-01-01,11645a57d3a1d507,permanent,Others,0.0
1323,1983-01-01,85adcb13676b6172,permanent,Others,0.0
1324,1983-01-01,5b3728d86ce29fd2,permanent,Others,0.0
1325,1983-01-01,7f076b180f941ec8,permanent,Others,0.0
1326,1983-01-01,2ad055c7757d499d,permanent,Others,0.0
1327,1983-01-01,480b0f80325080af,permanent,Others,0.0
1328,1983-01-01,f39d21744916469c,permanent,Others,0.0
1329,1983-01-01,fa005e1ffef6032a,permanent,Others,0.0
1330,1983-01-01,b4829f1e221d9778,permanent,Others,0.0
1331,1983-01-01,93656feaf53efbef,permanent,Others,0.0
1332,1983-01-01,588162e9cdf5d66d,permanent,Others,0.0
1333,1983-01-01,de1994d393ef525a,permanent,Others,0.0
1334,1983-01-01,a18af8fbae254d86,permanent,Others,0.0
1335,1983-01-01,8ca7766621b0ffe9,permanent,Others,0.0
1336,1983-01-01,5e7093a1cd2a8779,permanent,Others,0.0
1337,1983-01-01,7b95e27ce402e6e5,permanent,Others,0.0
1338,1983-01-01,351174f21316c2f0,permanent,Others,0.0
1339,1983-01-01,df2cd1cbe849ebd0,permanent,Others,0.0
1340,1983-01-01,617532f74ef8ed73,permanent,Others,0.0
1341,1983-01-01,f8e70145d73bd728,permanent,Others,0.0
1342,1983-01-01,40abcc3eff7bcf73,permanent,Others,0.0
1343,1983-01-01,902f3a9003f7e637,permanent,Others,0.0
1344,1983-01-01,d6f1f98b1745e004,permanent,Others,0.0
1345,1983-01-01,351bc0cbcce79ec9,permanent,Others,0.0
1346,1983-01-01,e635f6b0f8a98808,permanent,Others,0.0
1347,1983-01-01,764cd56389d50070,permanent,Others,0.0
1348,1983-01-01,a51be58f39d1d625,permanent,Others,0.0
1349,1983-01-01,051e9cc7d7636816,permanent,Others,0.0
1350,1983-01-01,66fdcb391ed58d3d,permanent,Others,0.0
1351,1983-01-01,114487007645c940,permanent,Others,0.0
1352,1983-01-01,5214b514b5b440be,permanent,Others,0.0
1353,1983-01-01,41e0f8ccfe523e0d,permanent,Others,0.0
1354,1983-01-01,3a5d0e5eb1691b38,permanent,Others,0.0
1355,1983-01-01,a7187a1b5b870cf4,permanent,Others,0.0
1356,1983-01-01,878bd5338ba55697,permanent,Others,0.0
1357,1983-01-01,c118b149223ba711,permanent,Others,0.0
1358,1983-01-01,c129d0cd5f1afd51,permanent,Others,0.0
1359,1983-01-01,70a4c62beba3c168,permanent,Others,0.0
1360,1983-01-01,20589298110cd872,permanent,Others,0.0
1361,1983-01-01,7e56bd83460aabc7,permanent,Others,0.0
1362,1983-01-01,c0019c9a4b4819f2,permanent,Others,0.0
1363,1983-01-01,d6ffd6d7dfe22d57,permanent,Others,0.0
1364,1983-01-01,3cf541a13002d37b,permanent,Others,0.0
1365,1983-01-01,11b6622567f98f3b,permanent,Others,0.0
1366,1983-01-01,77c880feff17c521,permanent,Others,0.0
1367,1983-01-01,3fdbc27a4bed0deb,permanent,Others,0.0
1368,1983-01-01,74d75dde6dc4a5ec,permanent,Others,0.0
1369,1983-01-01,44d800c11a5f3bfa,permanent,Others,0.0
1370,1983-01-01,b73e63cd3a2904c9,permanent,Others,0.0
1371,1983-01-01,03e477d4ede00e89,permanent,Others,0.0
1372,1983-01-01,855f882ce507aba5,permanent,Others,0.0
1373,1983-01-01,ae345f007f327b22,permanent,Others,0.0
1374,1983-01-01,f4612b8b5a8223b5,permanent,Others,0.0
1375,1983-01-01,8e0eb10270d768f8,permanent,Others,0.0
1376,1983-01-01,2a6b10e6e68be90e,permanent,Others,0.0
1377,1983-01-01,18e37d24ff8517ef,permanent,Others,0.0
1378,1983-01-01,6a7b8c3ab2bc6c38,permanent,Others,0.0
1379,1983-01-01,7926ffd2861f8dbc,permanent,Others,0.0
1380,1983-01-01,783dbed4df67af9f,permanent,Others,0.0
1381,1983-01-01,b4bb04d2a6472ea0,permanent,Others,0.0
1382,1983-01-01,d42d0e216f57b2ae,permanent,Others,0.0
1383,1983-01-01,a1b03f0e4d79b4fe,permanent,Others,0.0
1384,1983-01-01,6471ede39ca61b39,permanent,Others,0.0
1385,1983-01-01,f3c2cc112eb0e6fe,permanent,Others,0.0
1386,1983-01-01,9ce50fa197613de1,permanent,Others,0.0
1387,1983-01-01,807c5037e6993f2c,permanent,Others,0.0
1388,1983-01-01,782568ced6ad8838,permanent,Others,0.0
1389,1983-01-01,51db62cb09adc2e8,permanent,Others,0.0
1390,1983-01-01,bce36d2f8aa39d8b,permanent,Others,0.0
1391,1983-01-01,3a8618990d23351f,permanent,Others,0.0
1392,1983-01-01,20e241460ce4140d,permanent,Others,0.0
1393,1983-01-01,857b720c7c979ae1,permanent,Others,0.0
1394,1983-01-01,505ceb6546aa8435,permanent,Others,0.0
1395,1983-01-01,abcadd700f8948e3,permanent,Others,0.0
1396,1983-01-01,cdc89121a4b9478b,permanent,Others,0.0
1397,1983-01-01,a454a6655aaaaaed,permanent,Others,0.0
1398,1983-01-01,6f911ef231b0efa7,permanent,Others,0.0
1399,1983-01-01,1bd7145ed1da044a,permanent,Others,0.0
1400,1983-01-01,07ed828db19fe8ca,permanent,Others,0.0
1401,1983-01-01,841ef18dcb3dbc3e,permanent,Others,0.0
1402,1983-01-01,437130e27b6165ec,permanent,Others,0.0
1403,1983-01-01,fda49275fbf5caf6,permanent,Others,0.0
1404,1983-01-01,2631530645ac2ec8,permanent,Others,0.0
1405,1983-01-01,0ea136556d12fc16,permanent,Others,0.0
1406,1983-01-01,ba4547c678a9a2e6,permanent,Others,0.0
1407,1983-01-01,50a2afbdc678a65f,permanent,Others,0.0
1408,1983-01-01,d0f5f5b9fcecb0d8,permanent,Others,0.0
1409,1983-01-01,56aa50429893f5ca,permanent,Others,0.0
1410,1983-01-01,18fb5197aa553b9c,permanent,Others,0.0
1411,1983-01-01,72b65b337fc5302a,permanent,Others,0.0
1412,1983-01-01,a245de687a867003,permanent,Others,0.0
1413,1983-01-01,9bc907eeb9e3fc52,permanent,Others,0.0
1414,1983-01-01,fae378a53734da72,permanent,Others,0.0
1415,1983-01-01,09791645137aa877,permanent,Others,0.0
1416,1983-01-01,be4424aa54f8d2ae,permanent,Others,0.0
1417,1983-01-01,60982e0f7928740a,permanent,Others,0.0
1418,1983-01-01,07ce2e79e19977e9,permanent,Others,0.0
1419,1983-01-01,205ccde9be499e17,permanent,Others,0.0
1420,1983-01-01,cead2cbd1f8f0b86,permanent,Others,0.0
1421,1983-01-01,80e8ffb027590a74,permanent,Others,0.0
1422,1983-01-01,164c8953d3af2bbe,permanent,Others,0.0
1423,1983-01-01,f1fd357c5adaa8dc,permanent,Others,0.0
1424,1983-01-01,8a4ab531676691da,permanent,Others,0.0
1425,1983-01-01,be8a37473dc63db0,permanent,Others,0.0
1426,1983-01-01,c45d8ddba643c0d7,permanent,Others,0.0
1427,1983-01-01,ad622472210b0b57,permanent,Others,0.0
1428,1983-01-01,b0e4b4b27117562a,permanent,Others,0.0
1429,1983-01-01,64a227aa24370b17,permanent,Others,0.0
1430,1984-01-01,960b4f2c94a2fb2c,permanent,Others,0.0
1431,1984-01-01,746cc42bfb8f6b62,permanent,Others,0.0
1432,1984-01-01,6cce2bf873870afc,permanent,Others,0.0
1433,1984-01-01,4de42e351006a2ae,permanent,Others,0.0
1434,1984-01-01,5b6072f8f6d37acc,permanent,Others,0.0
1435,1984-01-01,eac302b92f87d9ca,permanent,Others,0.0
1436,1984-01-01,ab984377b2dc0284,permanent,Others,0.0
1437,1984-01-01,074590cfc1c41ebf,permanent,Others,0.0
1438,1984-01-01,0307883b5d063703,permanent,Others,0.0
1439,1984-01-01,062ce4c17e84291e,permanent,Others,0.0
1440,1984-01-01,8910840651ee3971,permanent,Others,0.0
1441,1984-01-01,4c4428f2e4550a5a,permanent,Others,0.0
1442,1984-01-01,86d92d4b0a058014,permanent,Others,0.0
1443,1984-01-01,13804a196311e1ba,permanent,Others,0.0
1444,1984-01-01,f67358b81451a8d1,permanent,Others,0.0
1445,1984-01-01,68f01d67ad163f32,permanent,Others,0.0
1446,1984-01-01,71975b563db10671,permanent,Others,0.0
1447,1984-01-01,df19203419d2ea64,permanent,Others,0.0
1448,1984-01-01,773cbe24d8fc9fea,permanent,Others,0.0
1449,1984-01-01,10973d6049af898b,permanent,Others,0.0
1450,1984-01-01,cf96db4cc35ea025,permanent,Others,0.0
1451,1984-01-01,4b530007d167bd54,permanent,Others,0.0
1452,1984-01-01,a4d1e1ff1bc3b830,permanent,Others,0.0
1453,1984-01-01,0dcbfaab30eb40c1,permanent,Others,0.0
1454,1984-01-01,47564ef7b8c69829,permanent,Others,0.0
1455,1984-01-01,1096f26c5a236d0b,permanent,Others,0.0
1456,1984-01-01,8ef25b4985bc557a,permanent,Others,0.0
1457,1984-01-01,9d8776ac0a78d908,permanent,Others,0.0
1458,1984-01-01,07bba1a59af78f2d,permanent,Others,0.0
1459,1984-01-01,ba23b66825fc1c91,permanent,Others,0.0
1460,1984-01-01,9bd4f108a319de42,permanent,Others,0.0
1461,1984-01-01,1d8a692643f9a15a,permanent,Others,0.0
1462,1984-01-01,cb23149538de1c42,permanent,Others,0.0
1463,1984-01-01,5e1e131ec84f4c87,permanent,Others,0.0
1464,1984-01-01,ec84c1e86735dc9b,permanent,Others,0.0
1465,1984-01-01,11645a57d3a1d507,permanent,Others,0.0
1466,1984-01-01,85adcb13676b6172,permanent,Others,0.0
1467,1984-01-01,5b3728d86ce29fd2,permanent,Others,0.0
1468,1984-01-01,7f076b180f941ec8,permanent,Others,0.0
1469,1984-01-01,2ad055c7757d499d,permanent,Others,0.0
1470,1984-01-01,480b0f80325080af,permanent,Others,0.0
1471,1984-01-01,f39d21744916469c,permanent,Others,0.0
1472,1984-01-01,fa005e1ffef6032a,permanent,Others,0.0
1473,1984-01-01,b4829f1e221d9778,permanent,Others,0.0
1474,1984-01-01,93656feaf53efbef,permanent,Others,0.0
1475,1984-01-01,588162e9cdf5d66d,permanent,Others,0.0
1476,1984-01-01,de1994d393ef525a,permanent,Others,0.0
1477,1984-01-01,a18af8fbae254d86,permanent,Others,0.0
1478,1984-01-01,8ca7766621b0ffe9,permanent,Others,0.0
1479,1984-01-01,5e7093a1cd2a8779,permanent,Others,0.0
1480,1984-01-01,7b95e27ce402e6e5,permanent,Others,0.0
1481,1984-01-01,351174f21316c2f0,permanent,Others,0.0
1482,1984-01-01,df2cd1cbe849ebd0,permanent,Others,0.0
1483,1984-01-01,617532f74ef8ed73,permanent,Others,0.0
1484,1984-01-01,f8e70145d73bd728,permanent,Others,0.0
1485,1984-01-01,40abcc3eff7bcf73,permanent,Others,0.0
1486,1984-01-01,902f3a9003f7e637,permanent,Others,0.0
1487,1984-01-01,d6f1f98b1745e004,permanent,Others,0.0
1488,1984-01-01,351bc0cbcce79ec9,permanent,Others,0.0
1489,1984-01-01,e635f6b0f8a98808,permanent,Others,0.0
1490,1984-01-01,764cd56389d50070,permanent,Others,0.0
1491,1984-01-01,a51be58f39d1d625,permanent,Others,0.0
1492,1984-01-01,051e9cc7d7636816,permanent,Others,0.0
1493,1984-01-01,66fdcb391ed58d3d,permanent,Others,0.0
1494,1984-01-01,114487007645c940,permanent,Others,0.0
1495,1984-01-01,5214b514b5b440be,permanent,Others,0.0
1496,1984-01-01,41e0f8ccfe523e0d,permanent,Others,0.0
1497,1984-01-01,3a5d0e5eb1691b38,permanent,Others,0.0
1498,1984-01-01,a7187a1b5b870cf4,permanent,Others,0.0
1499,1984-01-01,878bd5338ba55697,permanent,Others,0.0
1500,1984-01-01,c118b149223ba711,permanent,Others,0.0
1501,1984-01-01,c129d0cd5f1afd51,permanent,Others,0.0
1502,1984-01-01,70a4c62beba3c168,permanent,Others,0.0
1503,1984-01-01,20589298110cd872,permanent,Others,0.0
1504,1984-01-01,7e56bd83460aabc7,permanent,Others,0.0
1505,1984-01-01,c0019c9a4b4819f2,permanent,Others,0.0
1506,1984-01-01,d6ffd6d7dfe22d57,permanent,Others,0.0
1507,1984-01-01,3cf541a13002d37b,permanent,Others,0.0
1508,1984-01-01,11b6622567f98f3b,permanent,Others,0.0
1509,1984-01-01,77c880feff17c521,permanent,Others,0.0
1510,1984-01-01,3fdbc27a4bed0deb,permanent,Others,0.0
1511,1984-01-01,74d75dde6dc4a5ec,permanent,Others,0.0
1512,1984-01-01,44d800c11a5f3bfa,permanent,Others,0.0
1513,1984-01-01,b73e63cd3a2904c9,permanent,Others,0.0
1514,1984-01-01,03e477d4ede00e89,permanent,Others,0.0
1515,1984-01-01,855f882ce507aba5,permanent,Others,0.0
1516,1984-01-01,ae345f007f327b22,permanent,Others,0.0
1517,1984-01-01,f4612b8b5a8223b5,permanent,Others,0.0
1518,1984-01-01,8e0eb10270d768f8,permanent,Others,0.0
1519,1984-01-01,2a6b10e6e68be90e,permanent,Others,0.0
1520,1984-01-01,18e37d24ff8517ef,permanent,Others,0.0
1521,1984-01-01,6a7b8c3ab2bc6c38,permanent,Others,0.0
1522,1984-01-01,7926ffd2861f8dbc,permanent,Others,0.0
1523,1984-01-01,783dbed4df67af9f,permanent,Others,0.0
1524,1984-01-01,b4bb04d2a6472ea0,permanent,Others,0.0
1525,1984-01-01,d42d0e216f57b2ae,permanent,Others,0.0
1526,1984-01-01,a1b03f0e4d79b4fe,permanent,Others,0.0
1527,1984-01-01,6471ede39ca61b39,permanent,Others,0.0
1528,1984-01-01,f3c2cc112eb0e6fe,permanent,Others,0.0
1529,1984-01-01,9ce50fa197613de1,permanent,Others,0.0
1530,1984-01-01,807c5037e6993f2c,permanent,Others,0.0
1531,1984-01-01,782568ced6ad8838,permanent,Others,0.0
1532,1984-01-01,51db62cb09adc2e8,permanent,Others,0.0
1533,1984-01-01,bce36d2f8aa39d8b,permanent,Others,0.0
1534,1984-01-01,3a8618990d23351f,permanent,Others,0.0
1535,1984-01-01,20e241460ce4140d,permanent,Others,0.0
1536,1984-01-01,857b720c7c979ae1,permanent,Others,0.0
1537,1984-01-01,505ceb6546aa8435,permanent,Others,0.0
1538,1984-01-01,abcadd700f8948e3,permanent,Others,0.0
1539,1984-01-01,cdc89121a4b9478b,permanent,Others,0.0
1540,1984-01-01,a454a6655aaaaaed,permanent,Others,0.0
1541,1984-01-01,6f911ef231b0efa7,permanent,Others,0.0
1542,1984-01-01,1bd7145ed1da044a,permanent,Others,0.0
1543,1984-01-01,07ed828db19fe8ca,permanent,Others,0.0
1544,1984-01-01,841ef18dcb3dbc3e,permanent,Others,0.0
1545,1984-01-01,437130e27b6165ec,permanent,Others,0.0
1546,1984-01-01,fda49275fbf5caf6,permanent,Others,0.0
1547,1984-01-01,2631530645ac2ec8,permanent,Others,0.0
1548,1984-01-01,0ea136556d12fc16,permanent,Others,0.0
1549,1984-01-01,ba4547c678a9a2e6,permanent,Others,0.0
1550,1984-01-01,50a2afbdc678a65f,permanent,Others,0.0
1551,1984-01-01,d0f5f5b9fcecb0d8,permanent,Others,0.0
1552,1984-01-01,56aa50429893f5ca,permanent,Others,0.0
1553,1984-01-01,18fb5197aa553b9c,permanent,Others,0.0
1554,1984-01-01,72b65b337fc5302a,permanent,Others,0.0
1555,1984-01-01,a245de687a867003,permanent,Others,0.0
1556,1984-01-01,9bc907eeb9e3fc52,permanent,Others,0.0
1557,1984-01-01,fae378a53734da72,permanent,Others,0.0
1558,1984-01-01,09791645137aa877,permanent,Others,0.0
1559,1984-01-01,be4424aa54f8d2ae,permanent,Others,0.0
1560,1984-01-01,60982e0f7928740a,permanent,Others,0.0
1561,1984-01-01,07ce2e79e19977e9,permanent,Others,0.0
1562,1984-01-01,205ccde9be499e17,permanent,Others,0.0
1563,1984-01-01,cead2cbd1f8f0b86,permanent,Others,0.0
1564,1984-01-01,80e8ffb027590a74,permanent,Others,0.0
1565,1984-01-01,164c8953d3af2bbe,permanent,Others,0.0
1566,1984-01-01,f1fd357c5adaa8dc,permanent,Others,0.0
